OLDCTFILE=D3_1386.ct5

NEWCTFILE=170511 AM0004 v1.ct5


TOLERANCE=12


NEWCAL=3120


FITORDER=1

//LIMITS	   =  5	
//POLYLIMITS   =  5	
// RTC-X [bit] RTC-Y[bit] REAL-X[mm] REAL-Y[mm]
-399360    -399360    -131.2731    -130.9634
-399360    -349440    -131.3265    -114.6869
-399360    -299520    -131.4863    -98.4107
-399360    -249600    -131.5397    -82.1342
-399360    -199680    -131.5931    -65.8577
-399360    -149760    -131.6469    -49.4748
-399360    -99840    -131.807    -33.0923
-399360    -49920    -131.8604    -16.8158
-399360    0    -131.9138    -0.5392
-399360    49920    -132.0733    15.6305
-399360    99840    -132.1256    31.5879
-399360    149760    -132.1787    47.758
-399360    199680    -132.019    63.9288
-399360    249600    -132.1781    79.9922
-399360    299520    -132.1248    96.1627
-399360    349440    -132.3902    112.2258
-399360    399360    -132.2305    128.3966
-349440    -399360    -114.8902    -130.9096
-349440    -349440    -114.9433    -114.7395
-349440    -299520    -114.9967    -98.463
-349440    -249600    -115.1565    -82.1868
-349440    -199680    -115.2102    -65.8039
-349440    -149760    -115.37    -49.5278
-349440    -99840    -115.3174    -33.1445
-349440    -49920    -115.5839    -16.7623
-349440    0    -115.5309    -0.4855
-349440    49920    -115.69    15.5779
-349440    99840    -115.6367    31.7484
-349440    149760    -115.6894    47.8121
-349440    199680    -115.8489    63.9819
-349440    249600    -115.7952    80.046
-349440    299520    -115.9543    96.1094
-349440    349440    -115.7946    112.2802
-349440    399360    -115.8476    128.4503
-299520    -399360    -98.4009    -130.8555
-299520    -349440    -98.56    -114.7921
-299520    -299520    -98.6134    -98.5156
-299520    -249600    -98.7736    -82.1331
-299520    -199680    -98.8273    -65.7502
-299520    -149760    -98.8807    -49.4737
-299520    -99840    -99.0409    -33.0911
-299520    -49920    -99.0946    -16.7082
-299520    0    -99.2544    -0.4321
-299520    49920    -99.0947    15.7387
-299520    99840    -99.3606    31.9082
-299520    149760    -99.3069    47.9723
-299520    199680    -99.1468    64.0367
-299520    249600    -99.1995    80.1005
-299520    299520    -99.2526    96.2706
-299520    349440    -99.5181    112.3336
-299520    399360    -99.5711    128.5038
-249600    -399360    -81.9117    -130.8014
-249600    -349440    -82.0711    -114.6316
-249600    -299520    -82.2305    -98.4618
-249600    -249600    -82.2843    -82.079
-249600    -199680    -82.4444    -65.6964
-249600    -149760    -82.4979    -49.4199
-249600    -99840    -82.5516    -33.037
-249600    -49920    -82.7118    -16.6545
-249600    0    -82.7652    -0.378
-249600    49920    -82.8182    15.7922
-249600    99840    -82.8713    31.9623
-249600    149760    -82.8176    48.0264
-249600    199680    -82.7639    64.0905
-249600    249600    -82.8167    80.1542
-249600    299520    -82.9761    96.324
-249600    349440    -83.0288    112.3877
-249600    399360    -83.0819    128.5579
-199680    -399360    -65.5288    -130.7476
-199680    -349440    -65.6882    -114.5779
-199680    -299520    -65.7416    -98.3014
-199680    -249600    -65.9014    -82.0252
-199680    -199680    -65.8488    -65.642
-199680    -149760    -66.0089    -49.2594
-199680    -99840    -66.0623    -32.9829
-199680    -49920    -66.2225    -16.6004
-199680    0    -66.2759    -0.3239
-199680    49920    -66.3293    15.9526
-199680    99840    -66.0629    32.0174
-199680    149760    -66.4347    48.0801
-199680    199680    -66.2747    64.1446
-199680    249600    -66.5405    80.314
-199680    299520    -66.5932    96.3777
-199680    349440    -66.5395    112.4418
-199680    399360    -66.699    128.6116
-149760    -399360    -49.1459    -130.6939
-149760    -349440    -49.1986    -114.6301
-149760    -299520    -49.2523    -98.2473
-149760    -249600    -49.3061    -81.8644
-149760    -199680    -49.4659    -65.5882
-149760    -149760    -49.4133    -49.205
-149760    -99840    -49.467    -32.8221
-149760    -49920    -49.7336    -16.4399
-149760    0    -49.787    -0.1634
-149760    49920    -49.84    16.0068
-149760    99840    -49.7864    32.0708
-149760    149760    -49.7327    48.1349
-149760    199680    -49.9982    64.198
-149760    249600    -50.0512    80.3681
-149760    299520    -50.1039    96.4319
-149760    349440    -50.157    112.602
-149760    399360    -50.2101    128.7721
-99840    -399360    -32.5502    -130.6394
-99840    -349440    -32.7093    -114.576
-99840    -299520    -32.6567    -98.1928
-99840    -249600    -32.9232    -81.8106
-99840    -199680    -32.8702    -65.5337
-99840    -149760    -32.8176    -49.1505
-99840    -99840    -33.0838    -32.8747
-99840    -49920    -33.0312    -16.4915
-99840    0    -33.1913    -0.1089
-99840    49920    -33.2444    16.0612
-99840    99840    -33.1907    32.1253
-99840    149760    -33.4562    48.1883
-99840    199680    -33.4029    64.3588
-99840    249600    -33.4556    80.4226
-99840    299520    -33.4019    96.4867
-99840    349440    -33.6677    112.6561
-99840    399360    -33.7208    128.8262
-49920    -399360    -16.0606    -130.6917
-49920    -349440    -16.1137    -114.5216
-49920    -299520    -16.2738    -98.139
-49920    -249600    -16.3272    -81.8625
-49920    -199680    -16.381    -65.4796
-49920    -149760    -16.4347    -49.0967
-49920    -99840    -16.4885    -32.7139
-49920    -49920    -16.4359    -16.3306
-49920    0    -16.702    -0.0548
-49920    49920    -16.6487    16.1157
-49920    99840    -16.8078    32.1791
-49920    149760    -16.6478    48.2435
-49920    199680    -16.9136    64.4129
-49920    249600    -16.9663    80.4767
-49920    299520    -17.0194    96.6468
-49920    349440    -17.0721    112.7105
-49920    399360    -17.1248    128.7743
0    -399360    0.428    -130.4248
0    -349440    0.3749    -114.2547
0    -299520    0.3219    -98.0846
0    -249600    0.2681    -81.7017
0    -199680    0.1083    -65.4255
0    -149760    0.0545    -49.0426
0    -99840    0.0008    -32.6597
0    -49920    -0.053    -16.2769
0    0    0    0
0    49920    -0.1594    16.1698
0    99840    -0.1061    32.3403
0    149760    -0.3716    48.4033
0    199680    -0.4243    64.467
0    249600    -0.477    80.5308
0    299520    -0.6365    96.7006
0    349440    -0.5828    112.7647
0    399360    -0.5295    128.9351
49920    -399360    16.7045    -130.3714
49920    -349440    16.7575    -114.0946
49920    -299520    16.598    -97.9248
49920    -249600    16.5446    -81.6483
49920    -199680    16.3845    -65.2657
49920    -149760    16.5435    -48.8821
49920    -99840    16.3837    -32.606
49920    -49920    16.3299    -16.2231
49920    0    16.3825    0.1601
49920    49920    16.2231    16.3299
49920    99840    16.064    32.3933
49920    149760    16.0113    48.4571
49920    199680    15.9586    64.5208
49920    249600    15.7995    80.5842
49920    299520    15.9592    96.755
49920    349440    15.6934    112.9244
49920    399360    15.6407    128.9882
99840    -399360    32.981    -130.318
99840    -349440    32.9279    -114.1479
99840    -299520    32.9806    -97.7646
99840    -249600    32.8211    -81.5949
99840    -199680    32.767    -65.1056
99840    -149760    32.926    -48.722
99840    -99840    32.6598    -32.4462
99840    -49920    32.7125    -16.063
99840    0    32.659    0.2136
99840    49920    32.3932    16.383
99840    99840    32.3405    32.4467
99840    149760    32.2878    48.5105
99840    199680    32.2351    64.5742
99840    249600    32.182    80.7443
99840    299520    32.1293    96.8081
99840    349440    32.0763    112.9782
99840    399360    31.9172    129.0416
149760    -399360    49.4696    -130.0511
149760    -349440    49.2037    -113.8817
149760    -299520    49.1507    -97.7116
149760    -249600    49.0973    -81.4351
149760    -199680    49.1499    -65.0518
149760    -149760    48.9898    -48.6693
149760    -99840    49.0424    -32.2861
149760    -49920    48.989    -16.0095
149760    0    48.8288    0.373
149760    49920    48.5627    16.6488
149760    99840    48.7231    32.6069
149760    149760    48.5643    48.5639
149760    199680    48.6176    64.7343
149760    249600    48.4585    80.7977
149760    299520    48.4055    96.9679
149760    349440    48.2464    113.0313
149760    399360    48.2997    129.2017
199680    -399360    65.5337    -130.1048
199680    -349440    65.4802    -113.8283
199680    -299520    65.3205    -97.5521
199680    -249600    65.3734    -81.2753
199680    -199680    65.3197    -64.8924
199680    -149760    65.2659    -48.5095
199680    -99840    65.1061    -32.2333
199680    -49920    65.2651    -15.8498
199680    0    65.1053    0.4264
199680    49920    65.0523    16.5965
199680    99840    64.8932    32.6599
199680    149760    64.8405    48.7237
199680    199680    64.7878    64.7874
199680    249600    64.7347    80.9575
199680    299520    64.682    97.0213
199680    349440    64.5229    113.0847
199680    399360    64.5759    129.3615
249600    -399360    81.7034    -129.9454
249600    -349440    81.65    -113.6689
249600    -299520    81.597    -97.4987
249600    -249600    81.5432    -81.1158
249600    -199680    81.5958    -64.7326
249600    -149760    81.5424    -48.4561
249600    -99840    81.3826    -32.1799
249600    -49920    81.3289    -15.797
249600    0    81.2755    0.4795
249600    49920    81.2224    16.6496
249600    99840    81.063    32.8194
249600    149760    81.0102    48.8831
249600    199680    80.9575    64.9469
249600    249600    80.9048    81.0106
249600    299520    80.8518    97.1807
