OLDCTFILE=170511 AM0004 v1.ct5

NEWCTFILE=170516_A_AM0000 v2.ct5


TOLERANCE=12


NEWCAL=3120


FITORDER=5

//LIMITS	   =  5	
//POLYLIMITS   =  5	
// RTC-X [bit] RTC-Y[bit] REAL-X[mm] REAL-Y[mm]
-156000	0	-51.78726132	0.035343955
-156000	31200	-51.79303104	10.52470407
-156000	62400	-51.99033691	21.09906523
-156000	93600	-52.1664013	31.73726786
-156000	124800	-51.93818703	42.33313968
-156000	156000	-51.98656845	52.92885935
-156000	187200	-52.12004455	63.50325561
-156000	218400	-51.97688983	74.01397424
-156000	249600	-51.91884148	84.52464606
-156000	280800	-51.9672112	95.09908914
-156000	312000	-52.0581107	105.6309556
-156000	343200	-52.06388043	116.1203157
-124800	-343200	-41.36242147	-114.7461732
-124800	-312000	-41.36815609	-104.3206429
-124800	-280800	-41.3738673	-93.93766573
-124800	-249600	-41.40087851	-83.51214709
-124800	-218400	-41.38534823	-73.06532846
-124800	-187200	-41.39107114	-62.66107471
-124800	-156000	-41.46062383	-52.25685608
-124800	-124800	-41.50891163	-41.83134915
-124800	-93600	-41.47209306	-31.4057954
-124800	-62400	-41.37144472	-20.98020655
-124800	-31200	-41.33464955	-10.51209962
-124800	0	-41.36169587	-0.022751208
-124800	31200	-41.41004219	10.50913869
-124800	62400	-41.5009885	21.12611154
-124800	93600	-41.65576459	31.74304929
-124800	124800	-41.66159284	42.33879237
-124800	156000	-41.62486789	52.93455885
-124800	187200	-41.54557806	63.50907215
-124800	218400	-41.5300829	74.01972056
-124800	249600	-41.53587603	84.55163386
-124800	280800	-41.54166916	95.08354716
-124800	312000	-41.58999207	105.5728839
-124800	343200	-41.61702668	116.0409557
-93600	-343200	-30.95819114	-114.6978971
-93600	-312000	-31.02773212	-104.3149551
-93600	-280800	-31.01214333	-93.97451941
-93600	-249600	-31.01787795	-83.54898907
-93600	-218400	-30.98108278	-73.08088214
-93600	-187200	-31.02938229	-62.63409862
-93600	-156000	-31.14148816	-52.22990339
-93600	-124800	-31.14722278	-41.80437305
-93600	-93600	-31.08912761	-31.3788076
-93600	-62400	-31.03102075	-20.97451875
-93600	-31200	-31.01549047	-10.52770011
-93600	0	-31.0212719	-0.017063406
-93600	31200	-31.02707674	10.53612649
-93600	62400	-31.11801135	21.13182275
-93600	93600	-31.18768107	31.74880731
-93600	124800	-31.2360625	42.34452698
-93600	156000	-31.17806096	52.94030517
-93600	187200	-31.14131261	63.49351847
-93600	218400	-31.16837063	74.00414348
-93600	249600	-31.21672865	84.55730996
-93600	280800	-31.24381008	95.11048815
-93600	312000	-31.20700321	105.5573185
-93600	343200	-31.19148464	116.0254137
-62400	-343200	-20.55393739	-114.6921742
-62400	-312000	-20.66603156	-104.3092556
-62400	-280800	-20.62917788	-93.94753161
-62400	-249600	-20.52851783	-83.54321934
-62400	-218400	-20.59810563	-73.07517093
-62400	-187200	-20.71023491	-62.62842252
-62400	-156000	-20.80105249	-52.24549218
-62400	-124800	-20.70042755	-41.77735014
-62400	-93600	-20.64235579	-31.30923151
-62400	-62400	-20.75447337	-20.88375969
-62400	-31200	-20.7176314	-10.50075913
-62400	0	-20.68084794	-0.011375604
-62400	31200	-20.68665277	10.54181429
-62400	62400	-20.77758738	21.13751055
-62400	93600	-20.8472571	31.75449511
-62400	124800	-20.72543749	42.371585
-62400	156000	-20.75250722	52.9034866
-62400	187200	-20.84340672	63.43535309
-62400	218400	-20.84922326	74.00981957
-62400	249600	-20.91885787	84.56297436
-62400	280800	-20.98849248	95.11612914
-62400	312000	-20.86659095	105.5842829
-62400	343200	-20.80850749	116.0311249
-31200	-343200	-10.21352513	-114.6652098
-31200	-312000	-10.21923634	-104.2822327
-31200	-280800	-10.20367095	-93.89924381
-31200	-249600	-10.16686408	-83.45241347
-31200	-218400	-10.23642848	-73.02691824
-31200	-187200	-10.32725776	-62.62271131
-31200	-156000	-10.35425726	-52.21846927
-31200	-124800	-10.3174504	-41.77163893
-31200	-93600	-10.34447331	-31.3248437
-31200	-62400	-10.43530259	-20.92063677
-31200	-31200	-10.39848402	-10.49508303
-31200	0	-10.31914738	-0.005676099
-31200	31200	-10.38878199	10.54747868
-31200	62400	-10.41588682	21.14321006
-31200	93600	-10.42172677	31.76022973
-31200	124800	-10.49139649	42.37721429
-31200	156000	-10.47591303	52.90913929
-31200	187200	-10.46042957	63.4410643
-31200	218400	-10.4875227	74.01551908
-31200	249600	-10.53586901	84.54740897
-31200	280800	-10.56292704	95.05803398
-31200	312000	-10.52615528	105.5686941
-31200	343200	-10.51066011	116.0793425
0	-343200	0.126910544	-114.6807986
0	-312000	0.142475928	-104.2978097
0	-280800	0.158017906	-93.87226771
0	-249600	0.130994995	-83.42547248
0	-218400	0.10399549	-73.02123044
0	-187200	0.076984283	-62.5957118
0	-156000	0.071273074	-52.21273465
0	-124800	0.065550162	-41.80848091
0	-93600	-0.004002527	-31.40426227
0	-62400	-0.094843513	-20.97877875
0	-31200	-0.058048349	-10.51067182
0	0	0	0
0	31200	-0.090911205	10.55314308
0	62400	-0.096727743	21.12760957
0	93600	-0.081279392	31.72336435
0	124800	-0.236055485	42.34030209
0	156000	-0.199318838	52.91479199
0	187200	-0.098729007	63.4467638
0	218400	-0.104545545	74.02123029
0	249600	-0.110326973	84.531867
0	280800	-0.116096698	95.02122711
0	312000	-0.185707904	105.5318287
0	343200	-0.234065924	116.0849952
31200	-343200	10.50998132	-114.8453001
31200	-312000	10.4829233	-104.3346751
31200	-280800	10.45590039	-93.88787991
31200	-249600	10.42890089	-83.48363786
31200	-218400	10.46570775	-73.03680753
31200	-187200	10.45997314	-62.61127719
31200	-156000	10.45425023	-52.20702344
31200	-124800	10.40597413	-41.8027931
31200	-93600	10.40023951	-31.37726277
31200	-62400	10.35195171	-20.95175584
31200	-31200	10.28237562	-10.50498402
31200	0	10.2553176	0.005640989
31200	31200	10.29206595	10.55885429
31200	62400	10.24371963	21.09074418
31200	93600	10.17407332	31.66517556
31200	124800	10.25333974	42.28224204
31200	156000	10.29007639	52.85673193
31200	187200	10.28424815	63.45247501
31200	218400	10.25715502	74.02692979
31200	249600	10.27263848	84.5588548
31200	280800	10.33071023	95.02697343
31200	312000	10.21853414	105.5588282
31200	343200	10.12764634	116.0694181
62400	-343200	20.91428188	-114.9246836
62400	-312000	20.90847705	-104.3714937
62400	-280800	20.90271902	-93.90341018
62400	-249600	20.87571952	-83.49916814
62400	-218400	20.91253809	-73.07361439
62400	-187200	20.88552688	-62.64809576
62400	-156000	20.81597419	-52.24387712
62400	-124800	20.78895128	-41.7970819
62400	-93600	20.80448156	-31.35026326
62400	-62400	20.79875864	-20.94600952
62400	-31200	20.66537618	-10.54182599
62400	0	20.59577668	-0.052500987
62400	31200	20.65380162	10.50072402
62400	62400	20.66927338	21.05392561
62400	93600	20.64216854	31.64965699
62400	124800	20.72144667	42.24544688
62400	156000	20.71561843	52.84118996
62400	187200	20.68850189	63.45819792
62400	218400	20.72523854	74.03268781
62400	249600	20.69816881	84.56458941
62400	280800	20.62858101	95.03263782
62400	312000	20.64408788	105.5220096
62400	343200	20.63831816	116.0113698
93600	-343200	31.4036537	-114.9401905
93600	-312000	31.44042546	-104.4295303
93600	-280800	31.43466744	-93.96144683
93600	-249600	31.42890941	-83.4933633
93600	-218400	31.46573969	-73.08908615
93600	-187200	31.3961987	-62.70614411
93600	-156000	31.22026305	-52.30198399
93600	-124800	31.21450503	-41.83390047
93600	-93600	31.29385338	-31.36577013
93600	-62400	31.24557728	-20.96153979
93600	-31200	31.1334597	-10.53606797
93600	0	31.0851602	-0.089284447
93600	31200	31.14318514	10.46394056
93600	62400	31.20118668	21.05971874
93600	93600	31.23789992	31.67676182
93600	124800	31.21081849	42.22994001
93600	156000	31.18369025	52.86822457
93600	187200	31.15658541	63.46395594
93600	218400	31.21459865	74.03845754
93600	249600	31.14497574	84.57033573
93600	280800	30.99029328	95.01706074
93600	312000	31.06964163	105.4851911
93600	343200	31.14898997	115.9533214
124800	-343200	41.97807337	-114.8492676
124800	-312000	41.8659675	-104.4450723
124800	-280800	41.86020948	-93.9769888
124800	-249600	41.89699294	-83.48760528
124800	-218400	41.93384662	-73.12588131
124800	-187200	41.80049926	-62.78552757
124800	-156000	41.62456361	-52.38136745
124800	-124800	41.68262366	-41.89197222
124800	-93600	41.76197201	-31.42384189
124800	-62400	41.64986613	-21.01964666
124800	-31200	41.55901344	-10.57288654
124800	0	41.55324372	-0.083526425
124800	31200	41.67511014	10.4484571
124800	62400	41.73309998	21.06551188
124800	93600	41.70598344	31.68251984
124800	124800	41.6788786	42.27825122
124800	156000	41.63049718	52.87397089
124800	187200	41.62466894	63.46971397
124800	218400	41.61888751	73.98035067
124800	249600	41.59181778	84.51225227
124800	280800	41.54347147	95.04414217
124800	312000	41.51644856	105.4909374
124800	343200	41.55323202	115.9803209
156000	-343200	52.4674686	-114.9073276
156000	-312000	52.37661591	-104.4605675
156000	-280800	52.3283047	-93.99250737
156000	-249600	52.34381157	-83.50313555
156000	-218400	52.31683547	-73.1414467
156000	-187200	52.2260296	-62.77979295
156000	-156000	52.13520031	-52.37558602
156000	-124800	52.15074229	-41.95004398
156000	-93600	52.16626086	-31.48194875
156000	-62400	52.07540817	-21.03518863
156000	-31200	52.04838526	-10.58839341
156000	0	52.10646872	-0.141551368
156000	31200	52.22835855	10.34787897
156000	62400	52.20123031	20.98616353
156000	93600	52.11026059	31.64568957
156000	124800	52.12567383	42.30527413
156000	156000	52.0985807	52.87972891
156000	187200	52.02894609	63.43288369
156000	218400	52.04442955	73.9648087
156000	249600	52.03864812	84.4754454
156000	280800	52.0115901	94.98607041
156000	312000	52.00582037	105.4754305
156000	343200	52.02131554	115.9860789
187200	-343200	62.91433404	-115.0079643
187200	-312000	62.88727602	-104.4973392
187200	-280800	62.86022971	-94.00799083
187200	-249600	62.8119302	-83.56120731
187200	-218400	62.69983603	-73.17828867
187200	-187200	62.65155993	-62.77405834
187200	-156000	62.7096668	-52.36976948
187200	-124800	62.6613907	-41.96553914
187200	-93600	62.54926142	-31.51879073
187200	-62400	62.5222151	-21.02944232
187200	-31200	62.51648049	-10.60391198
187200	0	62.59585224	-0.178334828
187200	31200	62.71775378	10.28981891
187200	62400	62.64808406	20.90680348
187200	93600	62.49326115	31.60884759
187200	124800	62.55121587	42.28973215
187200	156000	62.50285785	52.84289864
187200	187200	62.41197005	63.35348853
187200	218400	62.46998329	73.92799013
187200	249600	62.48546675	84.45991513
187200	280800	62.43715555	94.92797525
187200	312000	62.4739039	105.4811885
187200	343200	62.46813417	115.9705487
218400	-343200	73.33986438	-115.0022296
218400	-312000	73.35538295	-104.5341344
218400	-280800	73.32834834	-94.06606259
218400	-249600	73.21621906	-83.61931418
218400	-218400	73.16794296	-73.21508384
218400	-187200	73.14095516	-62.83211839
218400	-156000	73.13523225	-52.42786464
218400	-124800	73.15077423	-42.0023226
218400	-93600	73.10246302	-31.53426249
218400	-62400	72.94778055	-21.08753748
218400	-31200	72.94203423	-10.64073055
218400	0	73.00010599	-0.172611916
218400	31200	72.99432456	10.33802479
218400	62400	72.98848462	20.95504446
218400	93600	72.98263297	31.59334073
218400	124800	72.95550473	42.23162528
218400	156000	72.92839989	52.82735666
218400	187200	72.88004187	63.38052315
218400	218400	72.87426045	73.89115985
218400	249600	72.84719072	84.42306145
218400	280800	72.84139759	94.95497475
218400	312000	72.87814594	105.5081881
218400	343200	72.85112303	115.9549833
249600	-343200	83.76540642	-115.0177716
249600	-312000	83.78091329	-104.5283998
249600	-280800	83.75389038	-94.08160457
249600	-249600	83.66304939	-83.65612104
249600	-218400	83.5934967	-73.25190241
249600	-187200	83.54523231	-62.86894866
249600	-156000	83.5182211	-52.44343003
249600	-124800	83.59755775	-41.9540231
249600	-93600	83.57053484	-31.50722787
249600	-62400	83.43715237	-21.10304435
249600	-31200	83.41011776	-10.63497253
249600	0	83.42562462	-0.145600708
249600	31200	83.3772666	10.40756578
249600	62400	83.39273836	20.96076737
249600	93600	83.4507399	31.55654556
249600	124800	83.42363506	42.15227694
249600	156000	83.39651853	52.7692849
249600	187200	83.3694254	63.34373969
249600	218400	83.32107908	73.87562958
249600	249600	83.29402106	84.38625458
249600	280800	83.26695133	94.91815618
249600	312000	83.30371139	105.4500929
249600	343200	83.25540018	115.918153
280800	-343200	94.21223676	-115.0545785
280800	-312000	94.16389044	-104.5226886
280800	-280800	94.13686753	-94.07589336
280800	-249600	94.08861484	-83.71421621
280800	-218400	93.99779726	-73.33128587
280800	-187200	93.90695628	-62.90580234
280800	-156000	93.90119826	-52.43771882
280800	-124800	93.93798172	-41.9483353
280800	-93600	93.9322354	-31.50152837
280800	-62400	93.90522419	-21.07600973
280800	-31200	93.85692469	-10.62922621
280800	0	93.85115496	-0.139866093
280800	31200	93.82407353	10.4133121
280800	62400	93.83954529	20.96651369
280800	93600	93.85501705	31.51971529
280800	124800	93.80663562	42.11543496
280800	156000	93.80080738	52.71117804
280800	187200	93.75243766	63.28562112
280800	218400	93.72533282	73.88135249
280800	249600	93.67700991	84.3706892
280800	280800	93.67124019	94.86004932
280800	312000	93.62289387	105.3919392
280800	343200	93.61712415	115.8812993
312000	-343200	104.5952139	-115.0488673
312000	-312000	104.5043378	-104.559554
312000	-280800	104.4773266	-94.13403533
312000	-249600	104.4929037	-83.77232307
312000	-218400	104.4446276	-73.36809273
312000	-187200	104.3963515	-62.96386239
312000	-156000	104.3693052	-52.47451398
312000	-124800	104.3635472	-42.00643046
312000	-93600	104.3365008	-31.51708205
312000	-62400	104.2669248	-21.07031023
312000	-31200	104.1335306	-10.64485011
312000	0	104.1065077	-0.198054882
312000	31200	104.3134805	10.33397545
312000	62400	104.2650873	20.95097172
312000	93600	104.0890229	31.58917435
312000	124800	104.1683245	42.14241106
312000	156000	104.2050728	52.69562436
312000	187200	104.1567031	63.27006744
312000	218400	104.1296334	73.80196903
312000	249600	104.0812988	84.31258233
312000	280800	104.054229	94.84448393
312000	312000	104.0058827	105.3763738
312000	343200	104.0001013	115.8870105
343200	-343200	114.9994794	-115.064421
343200	-312000	114.9298916	-104.5963725
343200	-280800	114.8816038	-94.17086561
343200	-249600	114.918434	-83.76658846
343200	-218400	114.9339994	-73.3835996
343200	-187200	114.8644467	-62.97938096
343200	-156000	114.773594	-52.53262085
343200	-124800	114.7891126	-42.06452562
343200	-93600	114.7833546	-31.5964421
343200	-62400	114.6924902	-21.12840539
343200	-31200	114.559096	-10.70294527
343200	0	114.5533497	-0.256138341
343200	31200	114.7390342	10.29715688
343200	62400	114.711906	20.93544144
343200	93600	114.5358416	31.57364408
343200	124800	114.5938665	42.12686908
343200	156000	114.6093149	52.72262386
343200	187200	114.5609451	63.29706694
343200	218400	114.5338988	73.78641535
343200	249600	114.5068408	84.29704036
343200	280800	114.4584828	94.85020684
343200	312000	114.4101482	105.3608201
343200	343200	114.4043785	115.8501803
374400	-343200	125.4675863	-115.1012161
374400	-312000	125.4405634	-104.6544209
374400	-280800	125.4135405	-94.20762566
374400	-249600	125.3865176	-83.76083043
374400	-218400	125.3595181	-73.35658839
374400	-187200	125.2687005	-62.97365805
374400	-156000	125.0927765	-52.59077453
374400	-124800	125.1508483	-42.12265589
374400	-93600	125.2301966	-31.65452556
374400	-62400	125.1819205	-21.25029522
374400	-31200	125.133621	-10.8035117
374400	0	125.1065747	-0.314163284
374400	31200	125.0581699	10.32410957
374400	62400	125.0736299	20.89858776
374400	93600	125.11039	31.43052447
374400	124800	125.08325	42.09008562
374400	156000	125.0561218	52.72837018
374400	187200	125.0077638	63.28153667
374400	218400	124.9594292	73.79214997
374400	249600	124.9323711	84.30277497
374400	280800	124.8840248	94.83466487
374400	312000	124.8569902	105.3027367
374400	343200	124.8299439	115.7920851



