OLDCTFILE=170213 AM0000 v1.ct5

NEWCTFILE=170213 AM0000 v2.ct5


TOLERANCE=12


NEWCAL=3120


FITORDER=1

//LIMITS	   =  5	
//POLYLIMITS   =  5	
// RTC-X [bit] RTC-Y[bit] REAL-X[mm] REAL-Y[mm]
-343200    -343200    -110.0357    -109.9795
-343200    -312000    -110.0343    -100.0386
-343200    -280800    -110.0021    -89.9979
-343200    -249600    -110.0489    -80.0015
-343200    -218400    -110.0417    -69.9982
-343200    -187200    -110.0935    -59.994
-343200    -156000    -110.111    -49.9692
-343200    -124800    -110.0344    -39.9855
-343200    -93600    -110.0439    -29.9908
-343200    -62400    -110.0802    -19.9796
-343200    -31200    -110.0235    -9.9605
-343200    0    -110.0503    0.0057
-343200    31200    -110.0398    10.0091
-343200    62400    -110.0383    20.0221
-343200    93600    -110.0779    30.0159
-343200    124800    -110.0555    40.0099
-343200    156000    -110.0745    50.0101
-343200    187200    -109.9751    60.0157
-343200    218400    -110.0383    70.018
-343200    249600    -110.0629    80.0137
-343200    280800    -110.0235    89.9971
-343200    312000    -109.9976    100.002
-343200    343200    -110.0482    110.0063
-312000    -343200    -100.0655    -110.0196
-312000    -312000    -100.0519    -100.0202
-312000    -280800    -100.0525    -90.0344
-312000    -249600    -100.0477    -80.0077
-312000    -218400    -100.0472    -69.9779
-312000    -187200    -100.0218    -60.011
-312000    -156000    -100.0064    -50.0568
-312000    -124800    -100.0446    -40.0216
-312000    -93600    -100.0622    -30.0085
-312000    -62400    -100.1101    -20.019
-312000    -31200    -100.0014    -9.9852
-312000    0    -100.0012    0.0423
-312000    31200    -100.0525    10.017
-312000    62400    -100.0714    20.0048
-312000    93600    -100.0471    29.9999
-312000    124800    -100.0154    39.9974
-312000    156000    -100.0384    50.0141
-312000    187200    -99.9974    60.0315
-312000    218400    -100.0856    70.026
-312000    249600    -100.005    80.0195
-312000    280800    -99.9838    89.9767
-312000    312000    -100.0523    99.9873
-312000    343200    -99.9883    110.0034
-280800    -343200    -90.0561    -110.0328
-280800    -312000    -90.0547    -100.0241
-280800    -280800    -90.0302    -90.0365
-280800    -249600    -90.0596    -79.9986
-280800    -218400    -90.0124    -69.9866
-280800    -187200    -90.0599    -59.9949
-280800    -156000    -90.1014    -50.0152
-280800    -124800    -90.141    -40.0231
-280800    -93600    -90.0323    -30.021
-280800    -62400    -90.0315    -20.0328
-280800    -31200    -90.0602    -9.9576
-280800    0    -89.9839    0.0128
-280800    31200    -89.9819    10.0402
-280800    62400    -90.0659    20.0137
-280800    93600    -90.0205    30.0147
-280800    124800    -90.0026    40.0393
-280800    156000    -89.9834    50.0455
-280800    187200    -89.9997    60.0092
-280800    218400    -90.0655    70.0057
-280800    249600    -90.0305    80.0287
-280800    280800    -89.9873    90.0261
-280800    312000    -89.9888    100.002
-280800    343200    -89.9827    110.0244
-249600    -343200    -80.0594    -110.0152
-249600    -312000    -80.0213    -99.9831
-249600    -280800    -80.0927    -90.0258
-249600    -249600    -80.0682    -80.0273
-249600    -218400    -80.0646    -70.0009
-249600    -187200    -79.978    -60.0119
-249600    -156000    -80.0077    -50.0408
-249600    -124800    -79.9822    -39.9941
-249600    -93600    -80.0308    -29.9624
-249600    -62400    -79.9928    -19.987
-249600    -31200    -79.9945    -10.0331
-249600    0    -80.0515    0.0226
-249600    31200    -80.0357    10.0189
-249600    62400    -79.9934    20.0092
-249600    93600    -80.0516    30.0554
-249600    124800    -80.0475    40.0049
-249600    156000    -79.9833    50
-249600    187200    -80.0511    59.9908
-249600    218400    -79.9702    70.0304
-249600    249600    -79.9759    80.0326
-249600    280800    -80.0614    90.0077
-249600    312000    -80.1106    99.9902
-249600    343200    -80.0176    109.9918
-218400    -343200    -70.0675    -110.0173
-218400    -312000    -70.067    -100.0019
-218400    -280800    -70.0246    -90.0285
-218400    -249600    -70.0705    -80.0068
-218400    -218400    -70.0801    -70.0434
-218400    -187200    -70.0553    -60.0116
-218400    -156000    -70.0435    -50.0127
-218400    -124800    -70.0998    -39.9907
-218400    -93600    -70.0403    -30.0252
-218400    -62400    -70.0988    -19.9963
-218400    -31200    -70.0731    -10.0017
-218400    0    -70.0034    -0.01
-218400    31200    -70.0388    10.0399
-218400    62400    -70.0672    20.0305
-218400    93600    -70.0656    30.0047
-218400    124800    -70.0274    40.0068
-218400    156000    -70.0521    50.0555
-218400    187200    -70.0435    60.0298
-218400    218400    -70.0025    70.0226
-218400    249600    -70.0322    80.0159
-218400    280800    -70.0106    90.0343
-218400    312000    -70.0552    100.0118
-218400    343200    -70.0401    110.0196
-187200    -343200    -60.0639    -110.0212
-187200    -312000    -60.0772    -100.0249
-187200    -280800    -60.0786    -90
-187200    -249600    -60.0791    -80.0166
-187200    -218400    -60.0357    -70.0028
-187200    -187200    -60.0797    -60.0123
-187200    -156000    -60.0581    -50.0163
-187200    -124800    -60.0293    -40.0045
-187200    -93600    -60.0982    -30.0254
-187200    -62400    -60.0304    -19.9825
-187200    -31200    -60.0733    -9.9654
-187200    0    -60.0718    0.0213
-187200    31200    -59.9957    10.0276
-187200    62400    -60.0432    20.0209
-187200    93600    -60.0364    30.0158
-187200    124800    -60.0496    40.002
-187200    156000    -60.0499    49.9979
-187200    187200    -60.0117    60.035
-187200    218400    -60.0735    70.0514
-187200    249600    -60.0448    80.0268
-187200    280800    -60.019    90.0324
-187200    312000    -60.0245    100.0252
-187200    343200    -60.0384    110.0313
-156000    -343200    -50.1085    -109.988
-156000    -312000    -50.0279    -100.0214
-156000    -280800    -50.0092    -90.0075
-156000    -249600    -50.0727    -80.0144
-156000    -218400    -50.0455    -69.9994
-156000    -187200    -50.0446    -60.0207
-156000    -156000    -50.0056    -50.0392
-156000    -124800    -50.0271    -40.0246
-156000    -93600    -50.0697    -30.028
-156000    -62400    -49.9774    -20.0116
-156000    -31200    -50.0104    -9.9942
-156000    0    -50.0858    0.0276
